Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.397,4.35,4.372,4.439,4.504,5.539,5.457,4.593,3.352,3.635,3.778
Bangladesh,BGD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,195146608978.131,209028320490.615,222803809377.443,239111739541.452,257958323968.613,266852772253.895,285368829855.224,305629528154.311,323279976841.364,336932927922.21,..
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20424.2087530019,20684.7801825176,20788.7046543161,20483.9550976366,20494.3871602646,17519.837062872,17475.0281776857,20472.9494048647,21068.2610447067,21581.2171257633,..
Barbados,BRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.15997517232471,4.19719982147217,3.956209897995,5.40447825597088,3.72228002548218,3.86529994010925,4.49793004989624,4.14000988006592,3.7754499912262,3.55593188106322,..
Barbados,BRB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.8095471935802,13.3624496459961,12.879150390625,16.3585713461348,13.8598604202271,16.1424694061279,14.8447303771973,12.7307195663452,12.4731502532959,11.8397173396086,14.1875302890964
Barbados,BRB,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,28.03908,..,..,..,..,..,..,..,..,..
Barbados,BRB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.147,8.842,9.866,9.57,9.431,..,12.487,8.425,7.462,..,..
Barbados,BRB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.628,10.865,10.059,9.012,9.781,..,13.024,8.271,7.434,..,..
Barbados,BRB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.232,4.565,4.079,5.207,4.166,..,5.086,3.465,2.926,..,..
Barbados,BRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.803,8.247,8.62,8.321,8.41,10.586,11.015,7.261,6.54,6.448,6.524
Barbados,BRB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5698150000,5783423169.47156,5824392171.7044,5750071519.41267,5763165130.17653,4935303060.93692,4930526775.24948,5779882130.08259,5948328550.31831,6095981657.86298,..
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5967.05595058777,5811.20159182547,5964.89668834561,6165.91320019277,6267.73508743505,6251.98898968645,6457.73053706343,6206.61909685419,6497.78450683592,6792.13183495565,..
Belarus,BLR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.78751993179321,4.94654989242554,4.79500007629395,4.83656978607178,4.97948980331421,4.86263990402222,4.60641002655029,4.62823009490967,4.90902996063232,5.04593992233276,..
Belarus,BLR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.4617300033569,12.1587800979614,12.2816896438599,12.7802095413208,13.3307399749756,12.7811498641968,12.8159999847412,12.1773300170898,12.2770299911499,12.3419198989868,..
Belarus,BLR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,35.66614,..,..,..,..,..,..,..,..
Belarus,BLR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,13.392,13.248,10.522,8.709,11.043,11.071,10.649,10.547,7.744,..
Belarus,BLR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,6.943,6.6,5.611,5.039,4.562,4.6,4.07,4,3.471,..
Belarus,BLR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,2.994,3.168,2.743,2.173,2.747,2.24,2.368,2.204,2.101,..
Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.881,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.461,3.458,3.38
Belarus,BLR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,56454769844.7632,55028470318.3987,56421892161.1976,58198729025.2815,59040547731.7471,58643356627.7874,60073587228.1282,57275121695.7263,59638602543.5231,62030020167.7391,..
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40893.804537772,41172.8862831209,41619.328629169,42208.3625650272,43006.4042308863,40769.0218072962,43140.9676652971,44486.7438563594,44866.1935177304,45045.6601021398,..
Belgium,BEL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.46963977813721,6.48613023757935,6.44915008544922,6.38883018493652,6.32381010055542,6.75470018386841,6.38081979751587,6.27611017227173,..,..,..
Belgium,BEL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.007269859314,12.1512203216553,12.3418598175049,12.1805801391602,12.2196102142334,11.5557899475098,11.6143798828125,12.0103797912598,..,..,..
Belgium,BEL,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,15.995,15.404,13.862,12.123,10.788,11.62,13.661,13.46,12.445,11.723,..
Belgium,BEL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.699,8.045,7.517,6.159,5.659,5.894,6.984,5.711,6.186,6.291,..
Belgium,BEL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.592,4.204,3.728,3.162,2.83,3.25,3.309,3.025,2.858,3.246,..
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.482,7.83,7.09,5.941,5.364,5.545,6.248,5.57,5.547,5.7,5.906
Belgium,BEL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,461044767544.531,466547349432.055,473426439010.72,482317238282.145,494099718080.569,470417598101.755,499839663858.827,519614510458.488,528521336864.414,534178915343.837,..
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6154.62264230369,6012.21296983668,5767.61921963762,5707.61059954436,5864.14611827109,5006.48453276935,5839.40157956017,6262.56088273674,6165.69414825936,6290.49294452749,..
Belize,BLZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.35711002349854,5.72603988647461,5.95071983337402,6.12779998779297,5.96377992630005,5.21301984786987,5.96298980712891,4.60415983200073,4.23143005371094,4.62276317232973,..
Belize,BLZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,21.59255027771,20.4853000640869,21.5186595916748,22.149019241333,22.2200603485107,18.9935398101807,17.9535694122314,17.8313503265381,18.0593795776367,18.9034569346512,..
Belize,BLZ,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,26.00505,26.1109,27.31837,..,..,..,..,..,..,..,..
Belize,BLZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.756,6.665,6.545,11.424,9.937,..,..,..,..,..,..
Belize,BLZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,9.765,9.389,9.604,10.584,10.102,..,..,..,..,..,..
Belize,BLZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.347,5.396,3.899,6.105,7.019,..,..,..,..,..,..
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.578,7,6.596,9.346,9.053,10.763,10.302,8.682,8.278,8.698,8.856
Belize,BLZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2193095150,2192684131.16429,2152487028.0072,2170181947.82235,2262557632.66642,1956594233.22066,2308584056.87279,2522139931.98722,2534753858.51431,2623588473.35997,..
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1002.41886879614,1006.03926633023,1032.90471194182,1071.50452156932,1114.17304526443,1126.65404122154,1176.37727637273,1218.49668929091,1263.62158336368,1324.78312597434,..
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.17298007011414,2.89910006523132,3.53558993339539,2.93161988258362,2.73204741460628,2.89898431911618,3.09692638090381,3.0972642678305,3.22974322056608,..,..
Benin,BEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.4795207977295,18.7914009094238,19.8796501159668,17.7091808319092,18.8681161491591,15.7203538987759,14.7747873406015,14.9914706871899,15.797556817439,17.9680318219226,18.0216894323919
Benin,BEN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,11.34655,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,1.139,..,..,1.647,..,..,..
Benin,BEN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,2.985,..,..,4.622,..,..,..
Benin,BEN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,10.755,..,..,10.297,..,..,..
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.886,1.834,1.691,1.426,1.214,1.518,1.833,1.685,1.641,1.637,1.589
Benin,BEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11388160996.7738,11768488383.3269,12435945492.7429,13268812302.6618,14179807374.6843,14725558723.2985,15779238957.3117,16765906414.7949,17831007125.9788,19159972710.8241,..
Bermuda,BMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,104855.366822135,104190.876720334,107734.608357327,106843.163739391,106709.881238843,98999.5076617935,103134.729483915,109642.671877743,115124.71719745,122117.603586776,..
Bermuda,BMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.50163996219635,2.03905874199287,1.32495999336243,1.93595466792564,1.92679827239971,1.74834797496856,1.94565325816336,1.77583338857166,1.86510440752276,..,..
Bermuda,BMU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.01879978179932,..,7.77346992492676,..,..,..,..,..,..,..,..
Bermuda,BMU,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,11.92934,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6654541000,6610806937.02849,6849550930.14215,6819905984.64909,6840850356.57848,6373786302.28159,6667453991.67615,7099253361.41199,7448338953.24063,7893193425.43486,..
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2954.04081911097,3173.36773217431,3211.80903275593,3300.55006461736,3467.38598979356,3092.12428399363,3206.20366997254,3349.73309632799,3480.51388574877,..,..
Bhutan,BTN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.92886018753052,6.4044599533081,6.61724996566772,6.47810983657837,4.50982783818663,5.46991778261464,6.5983860642268,7.46981980280053,5.84518003463745,..,..
Bhutan,BTN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,25.3450698852539,24.3686199188232,23.0447292327881,21.8548202514648,18.0860352556706,16.2551386021737,16.9022955201722,22.1064354322847,19.1911106109619,17.1757535347175,22.2165828583858
Bhutan,BTN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,29.42942,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,1.388,..,..,7.061,3.309,6.231,5.102,5.161,2.205,2.779,..
Bhutan,BTN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,7.069,..,..,10.898,9.082,15.287,14.305,17.649,7.894,9.787,..
Bhutan,BTN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,13.736,..,..,11.517,10.278,15.075,11.473,12.004,9.331,5.761,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.45,2.707,3.027,3.35,2.72,5.03,4.803,5.947,3.126,3.282,3.227
Bhutan,BTN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2187815803.36833,2373253832.39027,2422779966.72395,2507622616.54362,2651940022.25787,2380954251.4208,2486224986.25084,2615853471.18587,2737023912.04454,..,..
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2996.01289811344,3077.57057564766,3160.16421228968,3204.53670819124,3207.3869521223,2765.0927177231,3011.55110807557,3088.24126155241,3122.77049447823,3045.61476602385,..
Bolivia,BOL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.1434497833252,8.15062046051025,8.09722995758057,8.01585960388184,8.09103012084961,8.43710994720459,7.96216011047363,7.57551002502441,7.89381980895996,7.53980016708374,..
Bolivia,BOL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.2940692901611,20.3791904449463,20.95578956604,21.2533798217773,22.3840599060059,22.9417705535889,22.9013805389404,21.0422992706299,20.3996295928955,20.1601600646973,..
Bolivia,BOL,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2.917,2.763,2.815,2.486,2.913,6.711,3.281,2.447,1.77,1.814,..
Bolivia,BOL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.593,4.847,5.014,5.03,5.163,10.702,6.813,4.743,3.942,3.34,..
Bolivia,BOL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.77,6.208,6.416,5.993,5.286,13.033,7.725,5.007,4.693,4.375,..
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552,3.024,3.274,2.967
Bolivia,BOL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,33000198248.9146,34407300587.1524,35850757840.6068,36878987707.3734,37434651169.5829,32673162315.3388,35949969735.497,37297165304.9227,38235698454.9001,37806175459.3053,..
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4662.25869219448,4876.53471495633,5099.81602856447,5360.25201017633,5583.29721276458,5490.75366635139,5995.54197590494,6327.16206849174,6493.32400514463,6730.26828824205,..
Bosnia and Herzegovina,BIH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.0181128667772,4.26451015472412,2.83868424239217,3.89297008514404,4.04449987411499,3.01954088371123,4.13622999191284,2.97012986426524,3.24564826597779,..,..
Bosnia and Herzegovina,BIH,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,10.2874002456665,..,9.6307897567749,10.133150100708,..,10.1768798828125,..,..,..,..
Bosnia and Herzegovina,BIH,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,43.51293,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,28.928,26.292,19.716,20.133,15.005,19.726,16.737,16.087,13.894,14.303,..
Bosnia and Herzegovina,BIH,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,29.199,26.178,21.692,18.902,16.377,16.223,15.621,13.058,11.003,11.072,..
Bosnia and Herzegovina,BIH,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,20.455,21.364,16.706,15.369,13.267,12.663,11.992,10.491,8.598,7.86,..
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657,10.668,10.69,11.037
Bosnia and Herzegovina,BIH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,16404348361.0926,16936219694.6475,17485647420.4505,18155173558.4672,18679105074.1119,18115912618.3228,19454976126.4078,20277301651.4265,20681710969.038,21296271621.8748,..
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6141.20394726616,6490.83463593483,6662.57644805467,6843.84612027739,6951.73189051146,6254.24806241091,6895.91184943107,7159.5860618268,7269.05170664457,6937.33180990267,..
Botswana,BWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.39457941644674,8.73589296358928,7.80924443947392,7.9053860532971,8.3989966033446,8.05833660991541,..,..,..,..,..
Botswana,BWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,23.0535528099878,22.0042910314722,22.8162628925243,22.5610664576916,22.3420010369273,21.4650874064137,..,..,..,..,..
Botswana,BWA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,22.748,22.216,27.22,25.352,27.148,26.526,..
